chromosome	tool	competitor_ps	competitor_accuracy	competitor_reads	competitor_discordant_reads	gap_start	gap_end	gap_bp	left_graph_ps	right_graph_ps	truth_hets	shared_hets	catalog_sites	graph_candidates	graph_phased_sites	private_sites	competitor_phased_sites	clean_het_snps	clean_het_indels	repeat_het_indels	filtered_ref_only	filtered_high_af	filtered_low_af	filtered_low_depth	filtered_no_reads	primary_reason
chr20	hiphase	34162219	0.9984	2579	4	34728257	34772931	44674	34162219	34772931	3	3	639	2	1	1	3	1	0	1	596	42	1	0	0	block_stitching
chr20	hiphase	16715241	0.9976	4629	11	17695027	17738419	43392	17679082	17723058	3	3	552	5	1	0	3	2	0	3	536	10	2	0	0	block_stitching
chr20	hiphase	22668436	0.998	3971	8	23460963	23503225	42262	23445251	23503225	5	6	621	2	0	0	6	0	0	2	572	47	3	0	0	repeat_indels_excluded
chr20	hiphase	1142089	0.9965	2265	8	1152444	1194207	41763	1142089	1196966	6	6	516	3	0	0	4	0	0	3	477	40	1	2	0	repeat_indels_excluded
chr20	hiphase	22668436	0.998	3971	8	23403554	23445252	41698	23008891	23445251	2	2	538	4	1	0	2	1	0	7	494	38	4	0	0	block_stitching
chr20	hiphase	5239260	0.9982	559	1	5309406	5350509	41103	5272413	5350508	5	4	807	3	1	0	4	0	0	4	583	170	1	2	52	block_stitching
chr20	hiphase	46875643	0.998	4882	10	46987190	47026671	39481	46896191	47035760	7	6	569	11	1	0	6	2	0	11	552	6	8	2	0	block_stitching
chr20	hiphase	55360776	1.0	1795	0	55575223	55612031	36808	55492791	55612030	5	8	838	6	1	0	4	3	0	3	556	105	0	1	173	block_stitching
chr20	hiphase	5393615	1.0	3227	0	5497456	5533786	36330	5393717	5533785	3	4	700	4	3	0	4	1	1	3	693	1	2	0	0	block_stitching
chr20	hiphase	52696410	0.9986	6973	10	53926537	53962801	36264	52727684	53966205	1	2	523	3	0	0	2	0	0	3	475	44	2	1	0	repeat_indels_excluded
chr20	hiphase	8946171	0.9976	9482	23	8977829	9014032	36203	8946528	9014032	3	1	458	6	0	0	1	0	0	6	449	3	2	0	0	repeat_indels_excluded
chr20	hiphase	11157014	0.9978	1336	3	11311578	11347034	35456	11262361	11348253	1	1	494	2	0	0	1	1	0	1	435	55	0	0	2	clean_candidate_unphased
chr20	hiphase	55815775	0.9935	2015	13	56165754	56200740	34986	56107742	56192736	3	4	472	10	1	0	4	1	0	11	460	1	7	0	0	block_stitching
chr20	hiphase	11796969	0.997	5064	15	11835790	11869724	33934	11822681	11869724	9	7	442	8	0	1	7	1	0	10	427	10	1	2	0	clean_candidate_unphased
chr20	hiphase	11796969	0.997	5064	15	12418999	12451814	32815	12277078	12458901	3	2	469	1	0	0	2	0	0	1	461	6	1	0	0	repeat_indels_excluded
chr20	hiphase	15367799	0.999	981	1	15380509	15413105	32596	15367800	15413105	2	2	446	2	0	1	2	0	0	2	433	6	4	0	0	repeat_indels_excluded
chr20	hiphase	54453020	0.9974	3898	10	54880180	54912022	31842	54702072	54912022	1	1	417	2	0	0	1	0	0	2	373	47	0	0	0	repeat_indels_excluded
chr20	hiphase	11796969	0.997	5064	15	12721112	12752291	31179	12700826	12757101	1	1	528	2	0	0	1	0	0	2	486	43	0	3	0	repeat_indels_excluded
chr20	hiphase	8106314	1.0	2846	0	8632381	8662983	30602	8176552	8662983	1	1	426	1	0	1	1	0	0	1	400	25	1	0	0	repeat_indels_excluded
chr20	hiphase	5239260	0.9982	559	1	5242390	5272413	30023	5239260	5272413	2	2	406	1	0	0	2	0	0	1	401	0	6	0	0	repeat_indels_excluded
chr20	hiphase	7206650	0.9919	492	4	7250571	7280356	29785	7206650	7280339	3	3	407	5	1	0	3	1	0	6	400	2	6	0	0	block_stitching
chr20	hiphase	11157014	0.9978	1336	3	11233845	11262361	28516	11230331	11262361	2	2	378	1	0	0	2	0	0	1	338	42	0	0	0	repeat_indels_excluded
chr20	hiphase	60286266	1.0	981	0	60425968	60453493	27525	60286266	60467115	4	3	289	8	1	0	1	0	1	7	263	20	2	1	0	block_stitching
chr20	hiphase	24103779	0.9999	7151	1	24574099	24601281	27182	24379633	24601280	1	1	355	1	0	0	1	0	0	2	345	6	4	0	0	repeat_indels_excluded
chr20	hiphase	54453020	0.9974	3898	10	54675445	54702072	26627	54608923	54702072	3	2	307	5	0	0	1	0	0	5	283	18	6	0	0	repeat_indels_excluded
chr20	hiphase	130540	0.9975	3925	10	863640	890261	26621	545002	890261	22	5	885	22	0	0	3	5	0	21	637	68	5	21	151	clean_candidate_unphased
chr20	hiphase	34162219	0.9984	2579	4	34818318	34844579	26261	34811747	34844579	2	2	378	1	0	1	2	0	0	1	310	68	0	1	2	repeat_indels_excluded
chr20	hiphase	11157014	0.9978	1336	3	11360353	11386175	25822	11348253	11386626	2	2	320	1	0	1	2	0	0	1	272	47	4	0	0	repeat_indels_excluded
chr20	hiphase	4570122	0.9964	2524	9	4854217	4878943	24726	4800234	4886360	5	0	408	5	0	0	0	0	0	5	359	46	3	4	0	repeat_indels_excluded
chr20	hiphase	1142089	0.9965	2265	8	1499101	1523721	24620	1196966	1523721	1	1	270	0	0	0	1	0	0	0	251	19	0	0	0	catalog_site_not_candidate
chr20	hiphase	48149548	0.998	3448	7	48925908	48950388	24480	48229446	48950388	1	1	352	4	0	0	1	0	0	4	343	0	5	0	0	repeat_indels_excluded
chr20	hiphase	4570122	0.9964	2524	9	4761808	4786025	24217	4642430	4800234	4	3	414	1	0	0	3	0	0	1	328	87	1	2	0	repeat_indels_excluded
chr20	hiphase	4570122	0.9964	2524	9	4618685	4642430	23745	4570122	4642430	1	1	325	3	0	0	1	0	0	4	310	12	1	0	0	repeat_indels_excluded
chr20	hiphase	37667751	0.996	1511	6	37984529	38008026	23497	37937715	38008026	3	1	276	3	0	0	1	1	0	3	263	11	2	2	0	clean_candidate_unphased
chr20	hiphase	17852024	1.0	2397	0	18194808	18218259	23451	17883198	18218259	0	0	262	0	0	0	0	0	0	0	236	24	2	0	0	catalog_site_not_candidate
chr20	hiphase	32891138	0.997	1681	5	33210642	33233843	23201	32910411	33233842	3	3	236	8	0	0	3	1	0	8	223	0	7	0	0	clean_candidate_unphased
chr20	hiphase	46875643	0.998	4882	10	47636774	47659910	23136	47121694	47666163	0	0	278	0	0	0	0	0	0	0	277	0	1	0	0	catalog_site_not_candidate
chr20	hiphase	22668436	0.998	3971	8	22985065	23007537	22472	22668436	23008891	2	1	288	1	0	0	1	0	0	1	283	8	1	1	0	repeat_indels_excluded
chr20	hiphase	24103779	0.9999	7151	1	24357615	24379633	22018	24142287	24379633	0	0	367	0	0	0	0	0	0	0	365	1	1	0	0	catalog_site_not_candidate
chr20	hiphase	62385548	0.9983	2923	5	62410496	62432427	21931	62385548	62432427	1	0	302	1	0	0	0	0	0	1	302	0	0	0	0	repeat_indels_excluded
chr20	hiphase	16715241	0.9976	4629	11	17499524	17521341	21817	16926069	17521341	2	1	337	0	0	0	1	0	0	0	276	51	0	0	13	catalog_site_not_candidate
chr20	hiphase	16715241	0.9976	4629	11	16830586	16852360	21774	16773052	16854021	1	1	324	1	0	1	1	0	0	1	320	1	2	0	0	repeat_indels_excluded
chr20	hiphase	46875643	0.998	4882	10	48022132	48043584	21452	47762233	48043584	1	1	260	1	0	0	1	0	0	1	246	12	2	0	0	repeat_indels_excluded
chr20	hiphase	50127297	0.997	4404	13	50540995	50562066	21071	50147908	50562066	1	1	274	2	0	0	1	0	0	2	242	31	0	0	0	repeat_indels_excluded
chr20	hiphase	11157014	0.9978	1336	3	11426743	11447789	21046	11386626	11447789	0	0	267	0	0	0	0	0	0	0	208	60	0	0	0	catalog_site_not_candidate
chr20	hiphase	45866904	0.9938	3061	19	46384021	46405048	21027	45945176	46407462	3	3	258	3	0	0	3	0	0	3	245	4	7	1	0	repeat_indels_excluded
chr20	hiphase	11796969	0.997	5064	15	12256072	12277078	21006	11869724	12277078	0	0	270	1	0	0	0	0	0	1	269	0	0	0	0	repeat_indels_excluded
chr20	hiphase	34162219	0.9984	2579	4	34791342	34811747	20405	34772931	34811747	0	0	258	0	0	0	0	0	0	0	216	41	0	0	1	catalog_site_not_candidate
chr20	hiphase	50127297	0.997	4404	13	51145921	51165532	19611	50562066	51165532	1	0	252	2	0	0	0	0	0	3	250	0	1	0	0	repeat_indels_excluded
chr20	hiphase	55360776	1.0	1795	0	55472966	55492323	19357	55382729	55492791	1	1	263	5	0	0	1	0	0	5	242	15	2	0	3	repeat_indels_excluded
chr20	hiphase	41539049	0.9969	2232	7	41879459	41898323	18864	41539049	41898323	3	2	231	6	0	0	2	0	0	7	216	12	1	1	0	repeat_indels_excluded
chr20	hiphase	24103779	0.9999	7151	1	25083365	25102178	18813	24601280	25109617	0	0	233	0	0	0	0	0	0	0	224	5	5	0	0	catalog_site_not_candidate
chr20	hiphase	41539049	0.9969	2232	7	41900800	41919487	18687	41898323	41924682	2	1	214	0	0	0	1	0	0	0	208	6	2	0	0	catalog_site_not_candidate
chr20	hiphase	45866904	0.9938	3061	19	45916036	45934516	18480	45896820	45945176	1	1	230	0	0	0	1	0	0	0	187	45	0	0	0	catalog_site_not_candidate
chr20	hiphase	45866904	0.9938	3061	19	46611617	46629630	18013	46407462	46634216	0	0	227	2	0	0	0	0	0	2	225	0	2	0	0	repeat_indels_excluded
chr20	hiphase	51262081	0.9972	3915	11	51337898	51355882	17984	51287372	51365957	0	0	241	2	0	0	0	0	0	2	237	1	2	0	0	repeat_indels_excluded
chr20	hiphase	39273205	0.9923	5715	44	39838293	39856144	17851	39389245	39868811	3	4	268	2	0	0	3	0	0	2	260	8	1	1	0	repeat_indels_excluded
chr20	hiphase	16715241	0.9976	4629	11	16740967	16758611	17644	16715241	16773052	1	1	225	1	0	0	1	0	0	1	213	11	0	0	1	repeat_indels_excluded
chr20	hiphase	37667751	0.996	1511	6	37909573	37926274	16701	37667751	37937715	1	1	159	1	0	0	1	0	0	1	155	1	2	0	0	repeat_indels_excluded
chr20	hiphase	18442592	0.9982	4397	8	18983414	18999993	16579	18442592	18999993	0	0	251	2	0	0	0	0	0	2	249	3	0	2	0	repeat_indels_excluded
chr20	hiphase	42122863	0.9992	1318	1	42191762	42208160	16398	42128667	42208160	0	0	165	2	0	0	0	0	0	2	160	1	4	0	0	repeat_indels_excluded
chr20	hiphase	130540	0.9975	3925	10	528852	545002	16150	195305	545002	0	0	158	6	0	0	0	0	0	6	136	14	3	0	0	repeat_indels_excluded
chr20	hiphase	7343405	0.9991	2217	2	7382248	7397985	15737	7343405	7407227	1	1	198	2	0	0	1	0	0	2	195	2	2	0	0	repeat_indels_excluded
chr20	hiphase	61487311	0.9915	1534	13	61551581	61567016	15435	61489451	61577290	0	0	257	0	0	0	0	0	0	0	255	1	1	0	0	catalog_site_not_candidate
chr20	hiphase	130540	0.9975	3925	10	163697	178653	14956	130540	195305	2	2	268	2	0	0	2	0	0	2	238	32	0	0	0	repeat_indels_excluded
chr20	hiphase	39273205	0.9923	5715	44	39374440	39389245	14805	39286408	39389245	0	0	190	1	0	0	0	0	0	1	165	23	1	0	0	repeat_indels_excluded
chr20	hiphase	49062203	0.9964	276	1	49088735	49102876	14141	49062203	49107205	1	1	160	5	0	0	1	0	0	5	155	1	0	0	0	repeat_indels_excluded
chr20	hiphase	55360776	1.0	1795	0	55658794	55672816	14022	55612030	55672815	0	0	215	1	1	0	0	0	0	1	206	2	5	0	0	block_stitching
chr20	hiphase	62385548	0.9983	2923	5	62623253	62637077	13824	62432427	62645168	0	0	171	1	0	0	0	0	0	2	168	2	0	0	0	repeat_indels_excluded
chr20	hiphase	18442592	0.9982	4397	8	19328082	19341833	13751	18999993	19341833	1	1	196	1	0	0	1	0	0	1	193	2	0	0	0	repeat_indels_excluded
chr20	hiphase	2342133	0.9974	4942	13	2536780	2550439	13659	2342132	2550439	1	1	143	2	0	0	1	0	0	2	138	2	1	0	0	repeat_indels_excluded
chr20	hiphase	8946171	0.9976	9482	23	10575747	10588710	12963	10343595	10588710	2	2	134	1	0	0	2	0	0	2	111	25	0	0	0	repeat_indels_excluded
chr20	hiphase	11796969	0.997	5064	15	12673533	12686043	12510	12672265	12700826	0	0	254	1	0	0	0	0	0	1	180	75	0	0	0	repeat_indels_excluded
chr20	hiphase	42543112	0.999	5035	5	43104113	43113602	9489	42543112	43123517	1	0	107	0	0	0	0	0	0	0	95	12	0	0	0	catalog_site_not_candidate
chr20	hiphase	58446801	0.9985	1348	2	58560611	58570083	9472	58453158	58580791	0	0	152	3	0	0	0	0	0	3	147	0	4	0	0	repeat_indels_excluded
chr20	hiphase	8946171	0.9976	9482	23	9398147	9407532	9385	9014032	9407532	0	0	108	0	0	0	0	0	0	0	108	0	0	0	0	catalog_site_not_candidate
chr20	hiphase	54453020	0.9974	3898	10	54467941	54477280	9339	54453020	54489926	2	2	154	2	0	0	2	0	0	2	133	22	0	0	1	repeat_indels_excluded
chr20	hiphase	11157014	0.9978	1336	3	11215203	11222729	7526	11157086	11230331	0	0	91	1	0	0	0	0	0	1	75	16	1	0	0	repeat_indels_excluded
chr20	hiphase	8106314	1.0	2846	0	8165210	8172090	6880	8106314	8176552	2	1	73	0	0	0	1	0	0	0	66	8	0	0	0	catalog_site_not_candidate
chr20	hiphase	15606145	0.9992	4815	4	15651932	15657590	5658	15606878	15672865	0	0	83	1	0	0	0	0	0	1	72	9	2	0	0	repeat_indels_excluded
chr20	hiphase	16715241	0.9976	4629	11	16907717	16912741	5024	16854021	16926069	1	0	77	0	0	0	0	0	0	0	77	0	0	0	0	catalog_site_not_candidate
chr20	hiphase	130540	0.9975	3925	10	976206	981083	4877	890261	988405	0	0	70	0	0	0	0	0	0	0	55	15	0	0	0	catalog_site_not_candidate
chr20	hiphase	8946171	0.9976	9482	23	9479107	9481969	2862	9407532	9494207	0	0	35	1	0	0	0	0	0	1	33	1	1	0	0	repeat_indels_excluded
chr20	hiphase	11796969	0.997	5064	15	12660478	12662586	2108	12458901	12672265	0	0	35	0	0	0	0	0	0	0	33	2	0	0	0	catalog_site_not_candidate
chr20	hiphase	15606145	0.9992	4815	4	16275389	16276016	627	15672865	16291042	2	2	14	1	0	0	2	0	0	1	9	7	0	0	0	repeat_indels_excluded
chr20	hiphase	1684336	0.9991	2201	2	1912570	1913054	484	1690618	1903119	0	0	6	0	0	0	0	0	0	0	5	0	1	0	0	catalog_site_not_candidate
chr20	longcalld	47018892	0.9989	2658	3	47062175	47118148	55973	47035760	47121694	27	26	709	27	1	1	27	21	0	7	637	47	1	0	0	block_stitching
chr20	longcalld	19526088	0.9993	4142	3	20493042	20540928	47886	19752261	20540928	8	9	472	10	0	0	8	2	0	9	452	11	4	1	0	clean_candidate_unphased
chr20	longcalld	19526088	0.9993	4142	3	19724252	19771955	47703	19526088	19752261	3	3	646	6	1	0	3	2	0	4	638	3	2	0	0	block_stitching
chr20	longcalld	34162219	0.9987	2262	3	34728257	34772931	44674	34162219	34772931	3	3	639	2	1	1	3	1	0	1	596	42	1	0	0	block_stitching
chr20	longcalld	55489370	0.9992	1256	1	55575223	55612031	36808	55492791	55612030	5	8	838	6	1	0	5	3	0	3	556	105	0	1	173	block_stitching
chr20	longcalld	38393470	0.997	2993	9	38927602	38963711	36109	38393470	38963711	4	4	393	6	0	1	4	0	0	7	383	1	3	0	0	repeat_indels_excluded
chr20	longcalld	11262361	0.9957	699	3	11311578	11347034	35456	11262361	11348253	1	1	494	2	0	0	1	1	0	1	435	55	0	0	2	clean_candidate_unphased
chr20	longcalld	11813446	0.9988	1703	2	11835790	11869724	33934	11822681	11869724	9	7	442	8	0	1	9	1	0	10	427	10	1	2	0	clean_candidate_unphased
chr20	longcalld	12277078	0.9969	1907	6	12418999	12451814	32815	12277078	12458901	3	2	469	1	0	0	3	0	0	1	461	6	1	0	0	repeat_indels_excluded
chr20	longcalld	15367755	0.9988	866	1	15380509	15413105	32596	15367800	15413105	2	2	446	2	0	1	3	0	0	2	433	6	4	0	0	repeat_indels_excluded
chr20	longcalld	8172072	1.0	2440	0	8632381	8662983	30602	8176552	8662983	1	1	426	1	0	1	2	0	0	1	400	25	1	0	0	repeat_indels_excluded
chr20	longcalld	60286266	1.0	686	0	60425968	60453493	27525	60286266	60467115	4	3	289	8	1	0	3	0	1	7	263	20	2	1	0	block_stitching
chr20	longcalld	34811747	0.9955	221	1	34818318	34844579	26261	34811747	34844579	2	2	378	1	0	1	3	0	0	1	310	68	0	1	2	repeat_indels_excluded
chr20	longcalld	11262361	0.9957	699	3	11360353	11386175	25822	11348253	11386626	2	2	320	1	0	1	2	0	0	1	272	47	4	0	0	repeat_indels_excluded
chr20	longcalld	38393470	0.997	2993	9	39113185	39136945	23760	38963711	39149079	4	3	326	5	0	0	6	0	0	5	314	7	3	0	0	repeat_indels_excluded
chr20	longcalld	47018892	0.9989	2658	3	47636774	47659910	23136	47121694	47666163	0	0	278	0	0	0	0	0	0	0	277	0	1	0	0	catalog_site_not_candidate
chr20	longcalld	16715241	0.9991	3315	3	16830586	16852360	21774	16773052	16854021	1	1	324	1	0	1	1	0	0	1	320	1	2	0	0	repeat_indels_excluded
chr20	longcalld	64144722	0.9991	2184	2	64637532	64657563	20031	64144912	64667635	1	1	310	4	0	0	1	0	0	4	298	1	9	0	0	repeat_indels_excluded
chr20	longcalld	24601281	0.9996	2662	1	25083365	25102178	18813	24601280	25109617	0	0	233	0	0	0	0	0	0	0	224	5	5	0	0	catalog_site_not_candidate
chr20	longcalld	45883706	0.9985	1948	3	45916036	45934516	18480	45896820	45945176	1	1	230	0	0	0	1	0	0	0	187	45	0	0	0	catalog_site_not_candidate
chr20	longcalld	51262081	0.991	1000	9	51337898	51355882	17984	51287372	51365957	0	0	241	2	0	0	0	0	0	2	237	1	2	0	0	repeat_indels_excluded
chr20	longcalld	16715241	0.9991	3315	3	16740967	16758611	17644	16715241	16773052	1	1	225	1	0	0	1	0	0	1	213	11	0	0	1	repeat_indels_excluded
chr20	longcalld	37667751	1.0	1182	0	37909573	37926274	16701	37667751	37937715	1	1	159	1	0	0	2	0	0	1	155	1	2	0	0	repeat_indels_excluded
chr20	longcalld	7343405	0.9995	1985	1	7382248	7397985	15737	7343405	7407227	1	1	198	2	0	0	1	0	0	2	195	2	2	0	0	repeat_indels_excluded
chr20	longcalld	61487311	0.9904	731	7	61551581	61567016	15435	61489451	61577290	0	0	257	0	0	0	0	0	0	0	255	1	1	0	0	catalog_site_not_candidate
chr20	longcalld	39273956	0.9932	733	5	39374440	39389245	14805	39286408	39389245	0	0	190	1	0	0	0	0	0	1	165	23	1	0	0	repeat_indels_excluded
chr20	longcalld	49088735	1.0	93	0	49088735	49102876	14141	49062203	49107205	1	1	160	5	0	0	2	0	0	5	155	1	0	0	0	repeat_indels_excluded
chr20	longcalld	55489370	0.9992	1256	1	55658794	55672816	14022	55612030	55672815	0	0	215	1	1	0	0	0	0	1	206	2	5	0	0	block_stitching
chr20	longcalld	46747598	0.9918	486	4	46807567	46821315	13748	46748667	46828646	1	1	151	1	0	0	1	0	0	1	149	0	1	0	0	repeat_indels_excluded
chr20	longcalld	2332869	0.9974	4543	12	2536780	2550439	13659	2342132	2550439	1	1	143	2	0	0	1	0	0	2	138	2	1	0	0	repeat_indels_excluded
chr20	longcalld	10337661	0.9951	1647	8	10575747	10588710	12963	10343595	10588710	2	2	134	1	0	0	2	0	0	2	111	25	0	0	0	repeat_indels_excluded
chr20	longcalld	12277078	0.9969	1907	6	12673533	12686043	12510	12672265	12700826	0	0	254	1	0	0	0	0	0	1	180	75	0	0	0	repeat_indels_excluded
chr20	longcalld	20895876	0.9958	945	4	20954551	20965270	10719	20895876	20975312	0	0	131	0	0	0	1	0	0	0	129	0	2	0	0	catalog_site_not_candidate
chr20	longcalld	64144722	0.9991	2184	2	64747379	64757966	10587	64667635	64771026	1	1	147	1	0	0	1	0	0	2	145	0	1	0	0	repeat_indels_excluded
chr20	longcalld	42537819	0.9996	4876	2	43104113	43113602	9489	42543112	43123517	1	0	107	0	0	0	1	0	0	0	95	12	0	0	0	catalog_site_not_candidate
chr20	longcalld	9002216	0.9998	4119	1	9398147	9407532	9385	9014032	9407532	0	0	108	0	0	0	0	0	0	0	108	0	0	0	0	catalog_site_not_candidate
chr20	longcalld	54453020	0.9963	542	2	54467941	54477280	9339	54453020	54489926	2	2	154	2	0	0	2	0	0	2	133	22	0	0	1	repeat_indels_excluded
chr20	longcalld	64905482	1.0	1604	0	65162078	65170679	8601	64913827	65181142	36	16	531	12	0	0	17	6	0	7	387	45	1	6	84	clean_candidate_unphased
chr20	longcalld	15606145	0.9991	4672	4	15651932	15657590	5658	15606878	15672865	0	0	83	1	0	0	0	0	0	1	72	9	2	0	0	repeat_indels_excluded
chr20	longcalld	16715241	0.9991	3315	3	16907717	16912741	5024	16854021	16926069	1	0	77	0	0	0	1	0	0	0	77	0	0	0	0	catalog_site_not_candidate
chr20	longcalld	882277	1.0	827	0	976206	981083	4877	890261	988405	0	0	70	0	0	0	0	0	0	0	55	15	0	0	0	catalog_site_not_candidate
chr20	longcalld	64144722	0.9991	2184	2	64786926	64790934	4008	64771026	64797367	0	0	73	1	0	0	0	0	0	1	72	0	0	0	0	repeat_indels_excluded
chr20	longcalld	9002216	0.9998	4119	1	9479107	9481969	2862	9407532	9494207	0	0	35	1	0	0	0	0	0	1	33	1	1	0	0	repeat_indels_excluded
chr20	longcalld	12277078	0.9969	1907	6	12660478	12662586	2108	12458901	12672265	0	0	35	0	0	0	0	0	0	0	33	2	0	0	0	catalog_site_not_candidate
chr20	longcalld	64144722	0.9991	2184	2	64810836	64812264	1428	64797367	64821256	0	0	19	0	0	0	0	0	0	0	17	2	0	0	0	catalog_site_not_candidate
chr20	longcalld	15606145	0.9991	4672	4	16275389	16276016	627	15672865	16291042	2	2	14	1	0	0	2	0	0	1	9	7	0	0	0	repeat_indels_excluded
chr20	longcalld	1684336	0.9963	2134	8	1912570	1913054	484	1690618	1903119	0	0	6	0	0	0	0	0	0	0	5	0	1	0	0	catalog_site_not_candidate
chr20	longphase	2342133	0.9976	4922	12	3491592	3550839	59247	2550439	3550839	6	5	682	8	1	0	4	3	0	5	665	2	12	0	0	block_stitching
chr20	longphase	46895038	0.9991	3271	3	47062175	47118148	55973	47035760	47121694	27	26	709	27	1	1	22	21	0	7	637	47	1	0	0	block_stitching
chr20	longphase	54453020	0.9952	1042	5	54547514	54596124	48610	54489926	54608923	4	5	592	4	1	1	2	1	0	4	540	48	3	1	0	block_stitching
chr20	longphase	24602508	0.9982	5420	10	25834662	25883079	48417	25109617	25891621	1512	103	2083	4	0	0	61	1	0	3	1940	4	0	19	118	clean_candidate_unphased
chr20	longphase	19502530	0.9993	4147	3	19724252	19771955	47703	19526088	19752261	3	3	646	6	1	0	3	2	0	4	638	3	2	0	0	block_stitching
chr20	longphase	7887136	0.9952	842	4	7901325	7947306	45981	7887136	7924485	3	3	576	3	1	0	2	1	0	2	502	71	1	2	3	block_stitching
chr20	longphase	34162219	0.9973	2573	7	34728257	34772931	44674	34162219	34772931	3	3	639	2	1	1	2	1	0	1	596	42	1	0	0	block_stitching
chr20	longphase	23449834	0.9979	938	2	23460963	23503225	42262	23445251	23503225	5	6	621	2	0	0	3	0	0	2	572	47	3	0	0	repeat_indels_excluded
chr20	longphase	46895038	0.9991	3271	3	46987190	47026671	39481	46896191	47035760	7	6	569	11	1	0	1	2	0	11	552	6	8	2	0	block_stitching
chr20	longphase	55382729	1.0	1689	0	55575223	55612031	36808	55492791	55612030	5	8	838	6	1	0	2	3	0	3	556	105	0	1	173	block_stitching
chr20	longphase	38341762	0.9954	3262	15	38927602	38963711	36109	38393470	38963711	4	4	393	6	0	1	1	0	0	7	383	1	3	0	0	repeat_indels_excluded
chr20	longphase	11262361	0.9965	853	3	11311578	11347034	35456	11262361	11348253	1	1	494	2	0	0	1	1	0	1	435	55	0	0	2	clean_candidate_unphased
chr20	longphase	11813668	0.9978	1784	4	11835790	11869724	33934	11822681	11869724	9	7	442	8	0	1	1	1	0	10	427	10	1	2	0	clean_candidate_unphased
chr20	longphase	12243047	0.9949	2143	11	12418999	12451814	32815	12277078	12458901	3	2	469	1	0	0	1	0	0	1	461	6	1	0	0	repeat_indels_excluded
chr20	longphase	15380509	0.9989	902	1	15380509	15413105	32596	15367800	15413105	2	2	446	2	0	1	1	0	0	2	433	6	4	0	0	repeat_indels_excluded
chr20	longphase	54702072	0.9982	2782	5	54880180	54912022	31842	54702072	54912022	1	1	417	2	0	0	1	0	0	2	373	47	0	0	0	repeat_indels_excluded
chr20	longphase	8106314	0.9996	2821	1	8632381	8662983	30602	8176552	8662983	1	1	426	1	0	1	1	0	0	1	400	25	1	0	0	repeat_indels_excluded
chr20	longphase	56542357	0.9903	2366	23	56881860	56909075	27215	56713151	56909075	4	5	326	6	0	0	1	1	0	8	320	0	1	0	0	clean_candidate_unphased
chr20	longphase	34162219	0.9973	2573	7	34818318	34844579	26261	34811747	34844579	2	2	378	1	0	1	1	0	0	1	310	68	0	1	2	repeat_indels_excluded
chr20	longphase	11262361	0.9965	853	3	11360353	11386175	25822	11348253	11386626	2	2	320	1	0	1	1	0	0	1	272	47	4	0	0	repeat_indels_excluded
chr20	longphase	63182011	0.9986	5562	8	63945865	63969922	24057	63182011	63969922	2	1	482	4	0	0	0	0	0	4	474	3	1	0	0	repeat_indels_excluded
chr20	longphase	38341762	0.9954	3262	15	39113185	39136945	23760	38963711	39149079	4	3	326	5	0	0	1	0	0	5	314	7	3	0	0	repeat_indels_excluded
chr20	longphase	4570122	0.9989	894	1	4618685	4642430	23745	4570122	4642430	1	1	325	3	0	0	0	0	0	4	310	12	1	0	0	repeat_indels_excluded
chr20	longphase	17883198	1.0	2274	0	18194808	18218259	23451	17883198	18218259	0	0	262	0	0	0	0	0	0	0	236	24	2	0	0	catalog_site_not_candidate
chr20	longphase	57866713	0.9962	1598	6	57911734	57934951	23217	57866713	57934951	1	1	292	1	0	0	0	0	0	1	290	0	1	0	0	repeat_indels_excluded
chr20	longphase	63182011	0.9986	5562	8	64121546	64144722	23176	63969922	64144912	4	3	435	8	0	1	1	0	0	8	420	3	6	0	0	repeat_indels_excluded
chr20	longphase	46895038	0.9991	3271	3	47636774	47659910	23136	47121694	47666163	0	0	278	0	0	0	0	0	0	0	277	0	1	0	0	catalog_site_not_candidate
chr20	longphase	38341762	0.9954	3262	15	38370611	38393470	22859	38368718	38393470	3	4	233	5	0	0	0	0	0	5	224	0	8	0	0	repeat_indels_excluded
chr20	longphase	24142287	1.0	1809	0	24357615	24379633	22018	24142287	24379633	0	0	367	0	0	0	0	0	0	0	365	1	1	0	0	catalog_site_not_candidate
chr20	longphase	16715241	0.9979	3856	8	17499524	17521341	21817	16926069	17521341	2	1	337	0	0	0	0	0	0	0	276	51	0	0	13	catalog_site_not_candidate
chr20	longphase	16715241	0.9979	3856	8	16830586	16852360	21774	16773052	16854021	1	1	324	1	0	1	1	0	0	1	320	1	2	0	0	repeat_indels_excluded
chr20	longphase	47762233	0.9968	1263	4	48022132	48043584	21452	47762233	48043584	1	1	260	1	0	0	0	0	0	1	246	12	2	0	0	repeat_indels_excluded
chr20	longphase	20813640	0.9992	1280	1	20874447	20895876	21429	20813640	20895876	1	2	320	0	0	0	0	0	0	0	318	1	1	0	0	catalog_site_not_candidate
chr20	longphase	11262361	0.9965	853	3	11426743	11447789	21046	11386626	11447789	0	0	267	0	0	0	0	0	0	0	208	60	0	0	0	catalog_site_not_candidate
chr20	longphase	45896820	0.9986	2931	4	46384021	46405048	21027	45945176	46407462	3	3	258	3	0	0	0	0	0	3	245	4	7	1	0	repeat_indels_excluded
